api_data_id,Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
api-10253-No-Movie,living is easy with eyes closed  vivir es fcil con los ojos cerrados,1,Is title 'living is easy with eyes closed  vivir es fcil con los ojos cerrados' original Netflix content?,No,68,"Is Netflix title 'living is easy with eyes closed  vivir es fcil con los ojos cerrados' a Series, Movie, or Documentary?",Movie
api-10254-No-Documentary,in this corner and other corners of the world,1,Is title 'in this corner and other corners of the world' original Netflix content?,No,45,"Is Netflix title 'in this corner and other corners of the world' a Series, Movie, or Documentary?",Documentary
api-10255-No-,the search,1,Is title 'the search' original Netflix content?,No,10,"Is Netflix title 'the search' a Series, Movie, or Documentary?",
api-10256-No-Movie,what have i done to deserve this  qu he hecho yo para merecer esto,1,Is title 'what have i done to deserve this  qu he hecho yo para merecer esto' original Netflix content?,No,66,"Is Netflix title 'what have i done to deserve this  qu he hecho yo para merecer esto' a Series, Movie, or Documentary?",Movie
api-10257-No-Series,the minimighty kids,1,Is title 'the minimighty kids' original Netflix content?,No,19,"Is Netflix title 'the minimighty kids' a Series, Movie, or Documentary?",Series
api-10258-No-Movie,until life do us part,1,Is title 'until life do us part' original Netflix content?,No,21,"Is Netflix title 'until life do us part' a Series, Movie, or Documentary?",Movie
api-10259-No-Series,mushoku tensei jobless reincarnation,1,Is title 'mushoku tensei jobless reincarnation' original Netflix content?,No,36,"Is Netflix title 'mushoku tensei jobless reincarnation' a Series, Movie, or Documentary?",Series
api-10260-No-Series,the prince who turns into a frog,1,Is title 'the prince who turns into a frog' original Netflix content?,No,32,"Is Netflix title 'the prince who turns into a frog' a Series, Movie, or Documentary?",Series
api-10261-No-Series,love and trouble in paris,1,Is title 'love and trouble in paris' original Netflix content?,No,25,"Is Netflix title 'love and trouble in paris' a Series, Movie, or Documentary?",Series
api-10262-Yes-Series,maurcio meirelles generating chaos  maurcio meirelles levando o caos,1,Is title 'maurcio meirelles generating chaos  maurcio meirelles levando o caos' original Netflix content?,Yes,68,"Is Netflix title 'maurcio meirelles generating chaos  maurcio meirelles levando o caos' a Series, Movie, or Documentary?",Series
api-10263-No-Movie,the seven deadly sins the movie prisoners of the sky,1,Is title 'the seven deadly sins the movie prisoners of the sky' original Netflix content?,No,52,"Is Netflix title 'the seven deadly sins the movie prisoners of the sky' a Series, Movie, or Documentary?",Movie
api-10264-No-Series,that time i got reincarnated as a slime oad,1,Is title 'that time i got reincarnated as a slime oad' original Netflix content?,No,43,"Is Netflix title 'that time i got reincarnated as a slime oad' a Series, Movie, or Documentary?",Series
api-10265-No-Movie,elite squad the enemy within  tropa de elite 2 o inimigo agora  outro,1,Is title 'elite squad the enemy within  tropa de elite 2 o inimigo agora  outro' original Netflix content?,No,69,"Is Netflix title 'elite squad the enemy within  tropa de elite 2 o inimigo agora  outro' a Series, Movie, or Documentary?",Movie
api-10266-No-Movie,do paise ki dhoop chaar aane ki baarish,1,Is title 'do paise ki dhoop chaar aane ki baarish' original Netflix content?,No,39,"Is Netflix title 'do paise ki dhoop chaar aane ki baarish' a Series, Movie, or Documentary?",Movie
api-10267-No-Series,my love story with yamadakun at lv999,1,Is title 'my love story with yamadakun at lv999' original Netflix content?,No,37,"Is Netflix title 'my love story with yamadakun at lv999' a Series, Movie, or Documentary?",Series
api-10268-No-Series,please feel at ease mr ling,1,Is title 'please feel at ease mr ling' original Netflix content?,No,27,"Is Netflix title 'please feel at ease mr ling' a Series, Movie, or Documentary?",Series
api-10269-Yes-Movie,i can quit whenever i want ad honorem  smetto quando voglio ad honorem,1,Is title 'i can quit whenever i want ad honorem  smetto quando voglio ad honorem' original Netflix content?,Yes,70,"Is Netflix title 'i can quit whenever i want ad honorem  smetto quando voglio ad honorem' a Series, Movie, or Documentary?",Movie
api-10270-No-Movie,naruto shippuden the movie the lost tower   naruto,1,Is title 'naruto shippuden the movie the lost tower   naruto' original Netflix content?,No,50,"Is Netflix title 'naruto shippuden the movie the lost tower   naruto' a Series, Movie, or Documentary?",Movie
api-10271-No-Documentary,nazis in the cia  dienstbereit  nazis und faschisten im auftrag der cia,1,Is title 'nazis in the cia  dienstbereit  nazis und faschisten im auftrag der cia' original Netflix content?,No,71,"Is Netflix title 'nazis in the cia  dienstbereit  nazis und faschisten im auftrag der cia' a Series, Movie, or Documentary?",Documentary
api-10272-No-Series,the childrens kingdom zoo songs  el reino infantil canciones del zoo,1,Is title 'the childrens kingdom zoo songs  el reino infantil canciones del zoo' original Netflix content?,No,68,"Is Netflix title 'the childrens kingdom zoo songs  el reino infantil canciones del zoo' a Series, Movie, or Documentary?",Series
api-10273-No-Movie,marlina the murderer in four acts  marlina si pembunuh dalam empat babak,1,Is title 'marlina the murderer in four acts  marlina si pembunuh dalam empat babak' original Netflix content?,No,72,"Is Netflix title 'marlina the murderer in four acts  marlina si pembunuh dalam empat babak' a Series, Movie, or Documentary?",Movie
api-10274-No-Series,no matter how much the night is dark,1,Is title 'no matter how much the night is dark' original Netflix content?,No,36,"Is Netflix title 'no matter how much the night is dark' a Series, Movie, or Documentary?",Series
api-10275-No-Movie,no thanks coffee makes me nervous  no grazie il caff mi rende nervoso,1,Is title 'no thanks coffee makes me nervous  no grazie il caff mi rende nervoso' original Netflix content?,No,69,"Is Netflix title 'no thanks coffee makes me nervous  no grazie il caff mi rende nervoso' a Series, Movie, or Documentary?",Movie
api-10276-No-,theres a reason for the love im wearing,1,Is title 'theres a reason for the love im wearing' original Netflix content?,No,39,"Is Netflix title 'theres a reason for the love im wearing' a Series, Movie, or Documentary?",
api-10277-No-Series,back street girls gokudols,1,Is title 'back street girls gokudols' original Netflix content?,No,26,"Is Netflix title 'back street girls gokudols' a Series, Movie, or Documentary?",Series
api-10278-No-Movie,chhota bheem aur krishna vs zimbara,1,Is title 'chhota bheem aur krishna vs zimbara' original Netflix content?,No,35,"Is Netflix title 'chhota bheem aur krishna vs zimbara' a Series, Movie, or Documentary?",Movie
api-10279-No-Series,twice upon a time limited series  il tait une seconde fois minisrie,1,Is title 'twice upon a time limited series  il tait une seconde fois minisrie' original Netflix content?,No,67,"Is Netflix title 'twice upon a time limited series  il tait une seconde fois minisrie' a Series, Movie, or Documentary?",Series
api-10280-No-Series,montalbano carousel  il commissario montalbano la giostra degli scambi,1,Is title 'montalbano carousel  il commissario montalbano la giostra degli scambi' original Netflix content?,No,70,"Is Netflix title 'montalbano carousel  il commissario montalbano la giostra degli scambi' a Series, Movie, or Documentary?",Series
api-10281-No-Series,mobile suit gundam unicorn re0096,1,Is title 'mobile suit gundam unicorn re0096' original Netflix content?,No,33,"Is Netflix title 'mobile suit gundam unicorn re0096' a Series, Movie, or Documentary?",Series
api-10282-No-Movie,louis  luca  the big cheese race  solan og ludvig herfra til flklypa,1,Is title 'louis  luca  the big cheese race  solan og ludvig herfra til flklypa' original Netflix content?,No,68,"Is Netflix title 'louis  luca  the big cheese race  solan og ludvig herfra til flklypa' a Series, Movie, or Documentary?",Movie
api-10283-No-Series,encouragement of climb next summit,1,Is title 'encouragement of climb next summit' original Netflix content?,No,34,"Is Netflix title 'encouragement of climb next summit' a Series, Movie, or Documentary?",Series
api-10284-No-Movie,khan kluay the adventures the adventures of khan kluay,1,Is title 'khan kluay the adventures the adventures of khan kluay' original Netflix content?,No,54,"Is Netflix title 'khan kluay the adventures the adventures of khan kluay' a Series, Movie, or Documentary?",Movie
api-10285-No-Movie,7 dwarves 2 the wood is not enough  7 zwerge  der wald ist nicht genug,1,Is title '7 dwarves 2 the wood is not enough  7 zwerge  der wald ist nicht genug' original Netflix content?,No,70,"Is Netflix title '7 dwarves 2 the wood is not enough  7 zwerge  der wald ist nicht genug' a Series, Movie, or Documentary?",Movie
api-10286-No-Documentary,in the name of god a holy betrayal,1,Is title 'in the name of god a holy betrayal' original Netflix content?,No,34,"Is Netflix title 'in the name of god a holy betrayal' a Series, Movie, or Documentary?",Documentary
api-10287-Yes-Series,mister trot the call center of love 2020       2020,1,Is title 'mister trot the call center of love 2020       2020' original Netflix content?,Yes,51,"Is Netflix title 'mister trot the call center of love 2020       2020' a Series, Movie, or Documentary?",Series
api-10288-No-Movie,air force the movie danger close  air force the movie selagi bernyawa,1,Is title 'air force the movie danger close  air force the movie selagi bernyawa' original Netflix content?,No,69,"Is Netflix title 'air force the movie danger close  air force the movie selagi bernyawa' a Series, Movie, or Documentary?",Movie
api-10289-No-Movie,best of pi mai pi mai tang tu,1,Is title 'best of pi mai pi mai tang tu' original Netflix content?,No,29,"Is Netflix title 'best of pi mai pi mai tang tu' a Series, Movie, or Documentary?",Movie
api-10290-No-Movie,hamilton in the interest of the nation  hamilton i nationens intresse,1,Is title 'hamilton in the interest of the nation  hamilton i nationens intresse' original Netflix content?,No,69,"Is Netflix title 'hamilton in the interest of the nation  hamilton i nationens intresse' a Series, Movie, or Documentary?",Movie
api-10291-No-Series,campfire cooking in another world with my absurd skill,1,Is title 'campfire cooking in another world with my absurd skill' original Netflix content?,No,54,"Is Netflix title 'campfire cooking in another world with my absurd skill' a Series, Movie, or Documentary?",Series
api-10292-No-Series,the makanai cooking for the maiko house,1,Is title 'the makanai cooking for the maiko house' original Netflix content?,No,39,"Is Netflix title 'the makanai cooking for the maiko house' a Series, Movie, or Documentary?",Series
api-10293-No-Series,monaco franze,1,Is title 'monaco franze' original Netflix content?,No,13,"Is Netflix title 'monaco franze' a Series, Movie, or Documentary?",Series
api-10294-No-Series,jojos bizarre adventure stardust crusaders,1,Is title 'jojos bizarre adventure stardust crusaders' original Netflix content?,No,42,"Is Netflix title 'jojos bizarre adventure stardust crusaders' a Series, Movie, or Documentary?",Series
api-10295-Yes-Series,the minions of midas limited series  los favoritos de midas miniserie,1,Is title 'the minions of midas limited series  los favoritos de midas miniserie' original Netflix content?,Yes,69,"Is Netflix title 'the minions of midas limited series  los favoritos de midas miniserie' a Series, Movie, or Documentary?",Series
api-10296-Yes-Series,yanxi palace princess adventures,1,Is title 'yanxi palace princess adventures' original Netflix content?,Yes,32,"Is Netflix title 'yanxi palace princess adventures' a Series, Movie, or Documentary?",Series
api-10297-No-Series,the brave yoshihiko and great satans castle,1,Is title 'the brave yoshihiko and great satans castle' original Netflix content?,No,43,"Is Netflix title 'the brave yoshihiko and great satans castle' a Series, Movie, or Documentary?",Series
api-10298-No-Series,morocco love in times of war,1,Is title 'morocco love in times of war' original Netflix content?,No,28,"Is Netflix title 'morocco love in times of war' a Series, Movie, or Documentary?",Series
api-10299-Yes-Series,club de cuervos presents i potro  club de cuervos presenta yo potro,1,Is title 'club de cuervos presents i potro  club de cuervos presenta yo potro' original Netflix content?,Yes,67,"Is Netflix title 'club de cuervos presents i potro  club de cuervos presenta yo potro' a Series, Movie, or Documentary?",Series
api-10300-No-Movie,doraemon the movie nobita and the winged brave men,1,Is title 'doraemon the movie nobita and the winged brave men' original Netflix content?,No,50,"Is Netflix title 'doraemon the movie nobita and the winged brave men' a Series, Movie, or Documentary?",Movie
